EUPONT_ID;BNO_ID
98799;34524
98799;34530
98799;34544
98799;34549
98799;34550
98799;34566
98799;38105
98799;38107
98799;38111
98799;38116
98799;38122
98799;38130
98799;38134
98799;38139
98799;38144
98799;38156
98799;38165
98799;38166
98799;38167
98799;39048
98799;39049
98799;40962
98799;40982
98799;40987
98799;40990
98799;40992
98799;40993
98799;40996
98799;40998
98799;41002
98799;41023
98799;41854
98799;41861
98799;41870
98799;41871
98799;41876
98799;41879
98799;41895
98799;41901
98799;41904
98799;41906
98799;41912
98799;41933
98799;42807
98799;42812
98799;42820
98799;42839
98799;42843
98799;42847
98799;42850
98799;42861
98799;42863
98820;33550
98820;33551
98820;33557
98820;33564
98820;33577
98820;33587
98820;33588
98820;33589
98820;33597
98820;33611
98820;33614
98820;33616
98820;33618
98820;34469
98820;34471
98820;34480
98820;34497
98820;34498
98820;34499
98820;34503
98820;34504
98820;34505
98820;34508
98820;34517
98820;34520
98820;34530
98820;34534
98820;34541
98820;34553
98820;38091
98820;38093
98820;38133
98820;38148
98820;38150
98820;38152
98820;38154
98820;38173
98820;38176
98820;38182
98820;38188
98820;39052
98820;40965
98820;40981
98820;40991
98820;41008
98820;41014
98820;41015
98820;41023
98820;41027
98820;41038
98820;41869
98820;41872
98820;41897
100974;43727
100974;43729
100974;43747
100974;43759
100974;53579
100975;38100
100975;32507
100975;32509
100975;32514
100975;32527
100975;32538
100975;32547
100975;32560
100975;32570
100975;32576
100975;32585
100975;32594
100975;32596
100975;32599
100975;32603
100975;33509
100975;33542
100975;33546
100975;33548
100975;33551
100975;33586
100975;33607
100975;33617
100975;33618
100975;33623
100975;34472
100975;34475
100975;34479
100975;34493
100975;34503
100975;34520
100975;34532
100975;34534
100975;34552
100975;34553
100975;34564
100975;38091
100975;38104
100975;38107
100975;38122
100975;38134
100975;38135
100975;38138
100975;38142
100975;38143
100975;38149
100975;38153
100975;38159
100975;38170
100975;38171
100975;39055
100975;39056
100975;40970
100975;40998
100975;40999
100975;41008
100975;41014
100975;41017
100975;41019
100975;41028
100975;41032
100975;41220
100975;41854
100975;41860
100975;41875
100975;41881
100975;41882
100975;41887
100975;41889
100975;41890
100975;41901
100975;41908
100975;41909
100975;41920
100975;41927
100975;41931
100975;42805
100975;42813
100975;42830
100975;42843
100975;42869
100975;43684
100975;43686
100975;43695
100975;43703
100975;43705
100975;43715
100975;43717
100975;43720
100975;43722
100975;43729
100975;43735
100975;43741
100975;43744
100975;43746
100975;43747
100975;43752
100975;43754
100975;43756
100975;43757
100975;82559
100975;82560
100995;33921
100995;33928
100995;38194
101394;38216
101394;38402
101394;39733
101394;78515
101397;36515
101398;36516
101919;40653
101919;42260
101919;42263
101919;42265
101919;42267
101919;43084
101920;40651
101920;42257
101920;42262
101920;43085
101920;43086
101920;43093
101920;53737
103057;32600
103057;42800
103057;32514
103057;32517
103057;32521
103057;32534
103057;32538
103057;32541
103057;32561
103057;32572
103057;32575
103057;32586
103057;32595
103057;32602
103057;33542
103057;33573
103057;33576
103057;33577
103057;33578
103057;33601
103057;33606
103057;33611
103057;33616
103057;33621
103057;33625
103057;34472
103057;34476
103057;34480
103057;34486
103057;34496
103057;34505
103057;34517
103057;34528
103057;34529
103057;34533
103057;34535
103057;34538
103057;34551
103057;34563
103057;38093
103057;38096
103057;38102
103057;38105
103057;38106
103057;38114
103057;38143
103057;38148
103057;38165
103057;38172
103057;38174
103057;38177
103057;38180
103057;38187
103057;38192
103057;39048
103057;39049
103057;39054
103057;39055
103057;39061
103057;39087
103057;39106
103057;39119
103057;39136
103057;39148
103057;39162
103057;39168
103057;39170
103057;39172
103057;39173
103057;39179
103057;39191
103057;39193
103057;39213
103057;39255
103057;39272
103057;39277
103057;39292
103057;39298
103057;40138
103057;40154
103057;40155
103057;40163
103057;40192
103057;40202
103057;40205
103057;40207
103057;40210
103057;40226
103057;40243
103057;40249
103057;40268
103057;40269
103057;40274
103057;40279
103057;40282
103057;40287
103057;40293
103057;40298
103057;40299
103057;40305
103057;40310
103057;40318
103057;40319
103057;40320
103057;40329
103057;40331
103057;40349
103057;40361
103057;40380
103057;40972
103057;40979
103057;40981
103057;40982
103057;40991
103057;41007
103057;41017
103057;41021
103057;41024
103057;41033
103057;41034
103057;41040
103057;41856
103057;41874
103057;41878
103057;41887
103057;41888
103057;41906
103057;41915
103057;41923
103057;41931
103057;41937
103057;42794
103057;42796
103057;42813
103057;42830
103057;42838
103057;42839
103057;42845
103057;42854
103057;42863
103057;43669
103057;43677
103057;43708
103057;43712
103057;43719
103057;43726
103057;43728
103057;43730
103057;43734
103057;43737
103057;43751
103057;43752
103057;43754
103057;43757
103057;53577
103059;32600
103059;32510
103059;32520
103059;32523
103059;32525
103059;32536
103059;32540
103059;32541
103059;32544
103059;32552
103059;32556
103059;32583
103059;32588
103059;32591
103059;32597
103059;32601
103059;33535
103059;33542
103059;33550
103059;33552
103059;33556
103059;33569
103059;33585
103059;33589
103059;33590
103059;33593
103059;33598
103059;33607
103059;33609
103059;33616
103059;34475
103059;34476
103059;34480
103059;34505
103059;34509
103059;34512
103059;34514
103059;34517
103059;34521
103059;34527
103059;34533
103059;34553
103059;34556
103059;34562
103059;34569
103059;38091
103059;38093
103059;38095
103059;38102
103059;38103
103059;38127
103059;38161
103059;38182
103059;38184
103059;40961
103059;40970
103059;40974
103059;40976
103059;40992
103059;40995
103059;40999
103059;41006
103059;41032
103059;41858
103059;41872
103059;41880
103059;41891
103059;41923
103059;41932
103059;41933
103059;41935
103059;41939
103059;42816
103059;42824
103059;42834
103059;42835
103059;42855
103059;42863
103059;42866
103059;42868
103059;42877
103059;43674
103059;43685
103059;43690
103059;43691
103059;43698
103059;43710
103059;43713
103059;43714
103059;43716
103059;43717
103059;43718
103059;43723
103059;43724
103059;43731
103059;43734
103059;43740
103059;43747
103059;43748
103059;43751
103059;43756
103059;43759
103060;87583
103062;40299
103065;42913
103066;42001
103067;41974
103069;38162
103076;33605
103076;33606
103077;42881
103078;42178
103078;42192
103078;42195
103078;42883
103078;42885
103083;33924
103083;38194
103083;38367
103083;54110
103087;54100
103087;32994
103087;32999
103087;37462
103087;53741
103087;54094
103087;54098
103087;54105
103088;34494
103091;33006
103091;53742
103091;53745
103092;33000
103092;33009
103092;33010
103092;53742
103093;32998
103093;33001
103093;33002
103095;32995
103095;33009
103095;53740
103096;32995
103097;53675
103098;87578
103098;87588
103103;32992
103103;32997
103105;39523
103162;38611
103162;38614
98797;33600
98797;38100
98797;42800
98797;32507
98797;32513
98797;32530
98797;32535
98797;32540
98797;32556
98797;32563
98797;32567
98797;32576
98797;32577
98797;32584
98797;33507
98797;33534
98797;33545
98797;33558
98797;33574
98797;33593
98797;33604
103057;34499
103057;34504
103057;34518
103057;34539
103057;38091
103057;38098
103057;38117
103057;38136
103057;38138
103057;38147
103057;38155
103057;38158
103057;38170
103057;38184
103057;39046
103057;39051
103057;39060
103057;39067
103057;39071
103057;39077
103057;39079
103057;39089
103057;39097
103057;39107
103057;39113
103057;39115
103057;39117
103057;39120
103057;39132
103057;39139
103057;39141
103057;39142
103057;39145
103057;39149
103057;39158
103057;39165
103057;39176
103057;39184
103057;39187
103057;39195
103057;39199
103057;39201
103057;39203
103057;39210
103057;39212
103057;39233
103057;39237
103057;39243
103057;39248
103057;39269
103057;39273
103057;39279
103057;39280
103057;39283
103057;39288
103057;39294
103057;39295
103057;40132
103057;40136
103057;40147
103057;40150
103057;40152
103057;40158
103057;40182
103057;40185
103057;40187
103057;40188
103057;40194
103057;40224
103057;40237
103057;40239
103057;40246
103057;40251
103057;40254
103057;40256
103057;40267
103057;40278
103057;40280
103057;40283
103057;40309
103057;40317
103057;40324
103057;40332
103057;40335
103057;40340
103057;40348
103057;40362
103057;40370
103057;40373
103057;40382
103057;40959
103057;40971
103057;40985
103057;40990
103057;40999
103057;41009
103057;41025
103057;41030
103057;41036
103057;41858
103057;41861
103057;41870
103057;41880
103057;41882
103057;41883
103057;41917
103057;41918
103057;41930
103057;41940
103057;42802
103057;42804
103057;42806
103057;42807
103057;42825
103057;42826
103057;42829
103057;42834
103057;42836
103057;42847
103057;42848
103057;42852
103057;42858
103057;43670
103057;43673
103057;43674
103057;43675
103057;43678
103057;43691
103057;43709
103057;43713
103057;43724
103057;43761
103059;32509
103059;32511
103059;32515
103059;32516
103059;32518
103059;32521
103059;32538
103059;32543
103059;32553
103059;32571
103059;32579
103059;33529
103059;33530
103059;33543
103059;33546
103059;33547
103059;33560
103059;33564
103059;33570
103059;33574
103059;33575
103059;33588
103059;33594
103059;33603
103059;33606
103059;33613
103059;33617
103059;33622
103059;33628
103059;33630
103059;34488
103059;34499
103059;34510
103059;34511
103059;34524
103059;34542
103059;34543
103059;34555
103059;34561
103059;38101
103059;38110
103059;38126
103059;38131
103059;38136
103059;38137
103059;38144
103059;38155
103059;38170
103059;38193
103059;40956
103059;40958
103059;40963
103059;40964
103059;40975
103059;40983
103059;40990
103059;40991
103059;41011
103059;41016
103059;41027
103059;41031
103059;41866
103059;41867
103059;41869
103059;41890
103059;41903
103059;41904
103059;41913
103059;41915
103059;41921
103059;41924
103059;41926
103059;42795
103059;42805
103059;42812
103059;42819
103059;42821
103059;42827
103059;42830
103059;42833
103059;42857
103059;43670
103059;43676
103059;43683
103059;43689
103059;43692
103059;43695
103059;43707
103059;43754
103060;34050
103060;87570
103060;87573
103065;42909
103077;42183
103077;42188
103077;42194
103078;42177
103078;42179
103078;42188
103078;42881
103082;33919
103083;33923
103083;33925
103083;33929
103083;38442
103083;43955
103085;38163
103087;33003
103087;33006
103087;53740
103087;54093
103091;33002
103092;32999
103092;33004
103092;53745
103093;32991
103093;32993
103093;33004
103093;53741
103093;78518
103094;32991
103094;33008
103095;32991
103095;32994
103098;34048
103103;32991
103103;32994
103103;32996
103103;33009
103105;39521
103106;39517
103162;38617
103100;43867
98797;32514
98797;32517
98797;32525
98797;32526
98797;32541
98797;32549
98797;32555
98797;32560
98797;32566
98797;32579
98797;32593
98797;32598
98797;32601
98797;32603
98797;33550
98797;33555
98797;33561
98797;33570
98797;33579
98797;33592
98797;33612
98797;33617
98797;33624
98797;33630
98797;34478
98797;34487
98797;34489
98797;34503
98797;34505
98797;34508
98797;34515
98797;34518
98797;34526
98797;34532
98797;34540
98797;34541
98797;34566
98797;34568
98797;34569
98797;38108
98797;38127
98797;38128
98797;38129
98797;38130
98797;38152
98797;38153
98797;38155
98797;38158
98797;38161
98797;38170
98797;38180
98797;38182
98797;38189
98797;38190
98797;39047
98797;40968
98797;40976
98797;40980
98797;40992
98797;40998
98797;41003
98797;41023
98797;41029
98797;41032
98797;41035
98797;41037
98797;41854
98797;41856
98797;41873
98797;41878
98797;41880
98797;41881
98797;41893
98797;41897
98797;41915
98797;41916
98797;41923
98797;42803
98797;42807
98797;42809
98797;42816
98797;42821
98797;42845
98797;42859
98797;42860
98797;42871
98797;43672
98797;43675
98797;43676
98797;43689
98797;43715
98797;43724
98797;43736
98797;43742
98797;43752
98797;53579
98798;32510
98798;32521
98798;32525
98798;32559
98798;32560
98798;32568
98798;32582
98798;32590
98798;32594
98798;32604
98798;33504
98798;33535
98798;33543
98798;33551
98798;33552
98798;33559
98798;33564
98798;33565
98798;33576
98798;33579
98798;33581
98798;33601
98798;33613
98798;33615
98798;33619
98798;33620
98798;33622
98798;33629
98798;34471
98798;34479
98798;34480
98798;34487
98798;34498
98798;34522
98798;34523
98798;34526
98798;34533
98798;34536
98798;34545
98798;34553
98798;34556
98798;34559
98798;34567
98798;38109
98798;38111
98798;38117
98798;38136
98798;38139
98798;38155
98798;38156
98798;38161
98798;38173
98798;38175
98798;38186
98798;38192
98798;39051
98798;39057
98798;40961
98798;40967
98798;40989
98798;41006
98798;41013
98798;41022
98798;41025
98798;41854
98798;41856
98798;41862
98798;41866
98798;41872
98798;41884
98798;41888
98798;41894
98798;41901
98798;41915
98798;41932
98798;41935
98798;42808
98798;42824
98798;42833
98798;42841
98798;42847
98798;42850
98798;42861
98798;42873
98798;43671
98798;43690
98798;43698
98798;43715
98798;43719
98798;43720
98798;43733
98798;43751
98798;43754
98798;53577
98798;53578
98798;53579
98799;34500
98799;32520
98799;32530
98799;32542
98799;32549
98799;32553
98799;32555
98799;32558
98799;32569
98799;32571
98799;32577
98799;32582
98799;32589
98799;32596
98799;32598
98799;33545
98799;33547
98799;33553
98799;33554
98799;33556
98799;33561
98799;33565
98799;33569
98799;33578
98799;33582
98799;33592
98799;33595
98799;33618
98799;33619
98799;33626
98799;34471
98799;34476
98799;34477
98799;34487
98799;34489
98799;34493
98799;34531
98799;34538
98799;34539
98799;34556
98799;34570
98799;38101
98799;38102
98799;38113
98799;38121
98799;38127
98799;38132
98799;38147
98799;38148
98799;38152
98799;38154
98799;38171
98799;38174
98799;38183
98799;38185
98799;38190
98799;39053
98799;40958
98799;40970
98799;40988
98799;40989
98799;41003
98799;41010
98799;41011
98799;41013
98799;41019
98799;41029
98799;41863
98799;41880
98799;41884
98799;41890
98799;41903
98799;41905
98799;42795
98799;42797
98799;42799
98799;42808
98799;42819
98799;42827
98799;42832
98799;42852
98799;42858
98799;42860
98799;42864
98799;42872
98799;43670
98799;43684
98799;43687
98799;43689
98799;43707
98799;43712
98799;43713
98799;43720
98799;43738
98799;43743
98799;43749
98799;43750
98799;43751
98799;43759
98820;33600
98820;32512
98820;32526
98820;32553
98820;32556
98820;32561
98820;32563
98820;32570
98820;32572
98820;32578
98820;32587
98820;32594
98820;33536
98820;33541
98820;33554
98820;33563
98820;33568
98820;33570
98820;33593
98820;33602
98820;33608
98820;33626
98820;34481
98820;34515
98820;34522
98820;34535
98820;34543
98820;34550
98820;34562
98820;34563
98820;34564
98820;34565
98820;34566
98820;34568
98820;38097
98820;38099
98820;38111
98820;38119
98820;38151
98820;38155
98820;38156
98820;38163
98820;38169
98820;40961
98820;40968
98820;40970
98820;40973
98820;40976
98820;40982
98820;40987
98820;40988
98820;40989
98820;40990
98820;41007
98820;41021
98820;41026
98820;41032
98820;41857
98820;41874
98820;41880
98820;41907
98820;41910
98820;41913
98820;41932
98820;41939
98820;42798
98820;42812
98820;42856
98820;42858
98820;42863
98820;42868
98820;42871
98820;43676
98820;43688
98820;43692
98820;43718
98820;43720
98820;43734
98820;43762
98824;38153
98832;42892
98833;42893
98850;41653
98850;70708
98850;70709
98886;40375
98896;32590
98909;36022
98909;37446
98933;87578
98937;36870
98939;43782
98943;41080
98943;41082
98943;41087
98943;41090
98973;33674
98973;33675
98973;41525
98973;41526
99290;38147
99290;38148
99290;38149
99292;42800
99292;32529
99292;32535
99292;32537
99292;32544
99292;32551
99292;32555
99292;32566
99292;32569
99292;32571
99292;32585
99292;32605
99292;33386
99292;33531
99292;33536
99292;33540
99292;33564
99292;33571
99292;33572
99292;33574
99292;33583
99292;33584
99292;33589
99292;33591
99292;33594
99292;33596
99292;33597
99292;33598
99292;33602
99292;33603
99292;33623
99292;33630
99292;34467
99292;34491
99292;34495
99292;34499
99292;34503
99292;34515
99292;34519
99292;34520
99292;34524
99292;34533
99292;34553
99292;34555
99292;34556
99292;38092
99292;38094
99292;38101
99292;38103
99292;38111
99292;38120
99292;38123
99292;38126
99292;38128
99292;38129
99292;38134
99292;38142
99292;38146
99292;38152
99292;38155
99292;38157
99292;39056
99292;40967
99292;40977
99292;40990
99292;41022
99292;41034
99292;41859
99292;41867
99292;41885
99292;41891
99292;41912
99292;41920
99292;41928
99292;41936
99292;42796
99292;42797
99292;42811
99292;42832
99292;42834
99292;42847
99292;42853
99292;42863
99292;42865
99292;43669
99292;43671
99292;43685
99292;43692
99292;43697
99292;43699
99292;43705
99292;43740
99292;43746
99292;43758
99292;43762
99292;53579
99293;32523
99293;32555
99293;32558
99293;32559
99293;32575
99293;32578
99293;32581
99293;32597
99293;32603
99293;32606
99293;33531
99293;33532
99293;33536
99293;33538
99293;33539
99293;33541
99293;33548
99293;33556
99293;33557
99293;33560
99293;33561
99293;33567
99293;33576
99293;33578
99293;33587
99293;33598
99293;33608
99293;33610
99293;33611
99293;33614
99293;33621
99293;33625
99293;33628
99293;33629
99293;34466
99293;34496
99293;34507
99293;34515
99293;34517
99293;34518
99293;34529
99293;34530
99293;34536
99293;34538
99293;34543
99293;34563
99293;34569
99293;38091
99293;38093
99293;38103
99293;38106
99293;38111
99293;38113
99293;38123
99293;38127
99293;38143
99293;38152
99293;38160
99293;38166
99293;38167
99293;38170
99293;38184
99293;38187
99293;39046
99293;39047
99293;39054
99293;40130
99293;40974
99293;40977
99293;40978
99293;40980
99293;40991
99293;41002
99293;41022
99293;41023
99293;41027
99293;41034
99293;41035
99293;41855
99293;41857
99293;41860
99293;41872
99293;41884
99293;41886
99293;41888
99293;41893
99293;41894
99293;41898
99293;41902
99293;41908
99293;41911
99293;41912
99293;41916
99293;41917
99293;41933
99293;41935
99293;42795
99293;42804
99293;42807
99293;42816
99293;42828
99293;42830
99293;42835
99293;42844
99293;42846
99293;42863
99293;42864
99293;42869
99293;43696
99293;43706
99293;43708
99293;43709
99293;43710
99293;43714
99293;43726
99293;43731
99293;43734
99293;43739
99293;43742
99293;43744
99293;43749
99293;43757
99293;43761
99293;43762
99293;53578
99294;34500
99294;41000
99294;43700
99294;32514
99294;32521
99294;32529
99294;32532
99294;32537
99294;32541
99294;32545
99294;32553
99294;32564
99294;32569
99294;32576
99294;32582
99294;32585
99294;32592
99294;33534
99294;33543
99294;33544
99294;33545
99294;33550
99294;33553
99294;33554
99294;33560
99294;33565
99294;33567
99294;33576
99294;33602
99294;33607
99294;33611
99294;34196
99294;34467
99294;34469
99294;34478
99294;34495
99294;34507
99294;34515
99294;34518
99294;34539
99294;34542
99294;34557
99294;34568
99294;38091
99294;38101
99294;38104
99294;38107
99294;38110
99294;38119
99294;38151
99294;38156
99294;38163
99294;38186
99294;39047
99294;39050
99294;40960
99294;40976
99294;40978
99294;40985
99294;40991
99294;40993
99294;40999
99294;41007
99294;41015
99294;41026
99294;41031
99294;41035
99294;41040
99294;41854
99294;41860
99294;41871
99294;41875
99294;41882
99294;41893
99294;41913
99294;41920
99294;41925
99294;41928
99294;41935
99294;42802
99294;42803
99294;42808
99294;42819
99294;42822
99294;42837
99294;42854
99294;42859
99294;42864
99294;42870
99294;42872
99294;43673
99294;43674
99294;43679
99294;43688
99294;43692
99294;43702
99294;43707
99294;43722
99294;43724
99294;43728
99294;43732
99294;43734
99294;43741
99294;43749
99294;43752
99294;53579
99301;41995
99427;39749
99427;41091
99427;41105
99428;41100
99428;39745
99428;39746
99428;41078
99428;41083
99428;41099
99429;41085
99429;41086
99429;41096
99429;41099
99429;41103
99431;40422
99432;40411
99432;53699
99434;34181
99435;34181
99435;34182
99435;34186
99435;38611
99435;38616
99435;38617
99436;40130
99436;40956
99436;40960
99436;40968
99436;40969
99436;40970
99436;40982
99436;40987
99436;40991
99436;41003
99436;41008
99436;41036
99436;41038
99436;41855
99436;41859
99436;41860
99436;41883
99436;41891
99436;41897
99436;41899
99436;41906
99436;41907
99436;41916
99436;41920
99436;41921
99436;41932
99436;42812
99436;42813
99436;42818
99436;42827
99436;42828
99436;42833
99436;42837
99436;42844
99436;42848
99436;42851
99436;42863
99436;42877
99436;43687
99436;43697
99436;43698
99436;53579
99441;42061
99443;43043
99443;43045
99443;43053
99443;43056
99444;43048
99445;43931
99446;33966
99446;33970
99449;41289
99455;43755
99460;41088
99461;41100
99461;39745
99461;39750
99461;41083
99461;41099
99461;41101
99461;41102
99465;41092
99465;41093
99465;41095
99467;33919
99467;33921
99467;33922
99467;38369
99467;38371
99467;38372
99467;38376
99467;38446
99467;43952
99467;43955
99469;41440
99471;33506
99472;43093
99472;43097
99472;43101
99478;87577
99479;42489
99489;41092
99498;43931
99502;42892
99502;42910
99502;42917
99502;42929
99502;42945
99502;42948
99502;42949
99502;42950
99502;42959
99502;42960
99503;42880
99503;42891
99503;42892
99503;42903
99503;42909
99503;42910
99503;42923
99503;42930
99503;42941
99503;42947
99503;42952
99503;42953
99503;42958
99503;42961
99504;42181
99504;42899
99504;42904
99504;42907
99504;42916
99504;42918
99504;42927
99504;42930
99504;42952
99504;42962
99505;42900
99505;42882
99506;42879
99506;42894
99507;42900
99507;42883
99507;42886
99507;42894
99507;42896
99507;42898
99509;32617
99509;32623
99509;32632
99509;32649
99509;32653
99509;32656
99509;32663
99509;32668
99509;32673
99509;32676
99509;32682
99509;32689
99509;32690
99509;32694
99509;32713
99509;32717
99509;43828
99509;43835
99509;43836
99509;43849
99509;43859
99509;43863
99509;43879
99509;43893
99509;43894
99509;43896
99509;43898
99509;43909
99509;43912
99509;43916
99509;43926
99509;43928
99509;43937
99509;43959
99509;43963
99509;43970
99509;43980
99509;43993
99509;43995
99509;44004
99509;44005
99509;44011
99509;87575
99511;40661
99511;43084
99516;41500
99516;42475
99516;43081
99516;43088
99516;43247
99521;40664
99526;41078
99526;41079
99526;41082
99526;41085
99526;41088
99526;41090
99526;41095
99526;41102
99527;53676
99533;38202
99631;41251
99852;37761
99852;37763
99852;37769
99853;33531
99853;33532
99853;43710
99853;43738
99853;43744
99853;43753
99853;43761
99902;53699
99904;43255
99906;34049
99906;41155
99906;41157
99906;87590
99910;43706
99910;43713
99910;43723
99910;43735
99910;43739
99910;43741
99910;43744
99910;43755
99913;40183
99919;39044
99919;39045
99919;39810
99919;39824
100962;34527
100962;34529
100962;34530
100963;39579
100963;39584
100969;38162
100973;33928
100973;38194
100974;38100
100974;41000
100974;32508
100974;32509
100974;32515
100974;32516
100974;32517
100974;32525
100974;32530
100974;32531
100974;32532
100974;32542
100974;32555
100974;32557
100974;32559
100974;32569
100974;32588
100974;32591
100974;32603
100974;32605
100974;33534
100974;33582
100974;33593
100974;33609
100974;33616
100974;34487
100974;34489
100974;34490
100974;34496
100974;34497
100974;34517
100974;34531
100974;34554
100974;34560
100974;34561
100974;38099
100974;38119
100974;38131
100974;38133
100974;38141
100974;38161
100974;38172
100974;38179
100974;38180
100974;38182
100974;38183
100974;38188
100974;40963
100974;40966
100974;40983
100974;40988
100974;40989
100974;40996
100974;40999
100974;41017
100974;41020
100974;41029
100974;41034
100974;41862
100974;41870
100974;41874
100974;41877
100974;41884
100974;41885
100974;41889
100974;41890
100974;41895
100974;41913
100974;41917
100974;41930
100974;41932
100974;42801
100974;42809
100974;42827
100974;42828
100974;42839
100974;42849
100974;42850
100974;42853
100974;42856
100974;42858
100974;42861
100974;42877
100974;43675
100974;43683
100974;43687
100974;43692
100974;43706
100974;43735
100974;43738
100974;43744
100974;43750
100974;43757
100974;43761
100974;53577
100974;53578
100975;32516
100975;32519
100975;32522
100975;32523
100975;32530
100975;32539
100975;32540
100975;32542
100975;32544
100975;32555
100975;32557
100975;32586
100975;32597
100975;32604
100975;33530
100975;33531
100975;33532
100975;33534
100975;33544
100975;33545
100975;33574
100975;33583
100975;33587
100975;33599
100975;33602
100975;33619
100975;34488
100975;34490
100975;34494
100975;34510
100975;34521
100975;34524
100975;34561
100975;34567
100975;38093
100975;38097
100975;38109
100975;38117
100975;38118
100975;38123
100975;38128
100975;38147
100975;38158
100975;38167
100975;38179
100975;38189
100975;38190
100975;38192
100975;39047
100975;40131
100975;40957
100975;40959
100975;40966
100975;40994
100975;41006
100975;41007
100975;41009
100975;41012
100975;41013
100975;41029
100975;41866
100975;41867
100975;41895
100975;41896
100975;41897
100975;41899
100975;41907
100975;41923
100975;41930
100975;41937
100975;42795
100975;42798
100975;42807
100975;42809
100975;42812
100975;42819
100975;42829
100975;42838
100975;42857
100975;42872
100975;42875
100975;43672
100975;43677
100975;43692
100975;43696
100975;43699
100975;43713
100975;43716
100975;43721
100975;43758
100975;53595
100975;53612
100976;39220
100995;33918
101394;38314
101397;36517
101397;36519
101919;40647
101919;40657
101919;40658
101919;40659
101919;40660
101919;42258
101919;42264
101919;42272
101919;43094
101919;43096
101919;43101
101919;43107
101919;53737
101920;40658
101920;40661
101920;43089
101920;43092
101920;43099
101986;39222
103057;38100
103057;32507
103057;32513
103057;32520
103057;32544
103057;32546
103057;32548
103057;32555
103057;32564
103057;32569
103057;32579
103057;32580
103057;32583
103057;32587
103057;32590
103057;33535
103057;33545
103057;33547
103057;33551
103057;33552
103057;33553
103057;33563
103057;33589
103057;33607
103057;34467
103057;34474
103057;34484
103057;34485
103057;34487
103057;34507
103057;34513
103057;34534
103057;34548
103057;34549
103057;34557
103057;34559
103057;34566
103057;34567
103057;38108
103057;38111
103057;38119
103057;38123
103057;38125
103057;38130
103057;38139
103057;38149
103057;38157
103057;38166
103057;38167
103057;38173
103057;39069
103057;39073
103057;39081
103057;39088
103057;39094
103057;39102
103057;39123
103057;39126
103057;39135
103057;39144
103057;39146
103057;39150
103057;39156
103057;39169
103057;39182
103057;39183
103057;39190
103057;39196
103057;39208
103057;39209
103057;39249
103057;39260
103057;39261
103057;39275
103057;39285
103057;39293
103057;40135
103057;40139
103057;40160
103057;40167
103057;40169
103057;40196
103057;40204
103057;40206
103057;40212
103057;40234
103057;40235
103057;40236
103057;40238
103057;40296
103057;40311
103057;40327
103057;40344
103057;40354
103057;40359
103057;40364
103057;40385
103057;40961
103057;40967
103057;40970
103057;40978
103057;40984
103057;40987
103057;41008
103057;41026
103057;41028
103057;41886
103057;41893
103057;41905
103057;41932
103057;41933
103057;42797
103057;42805
103057;42809
103057;42811
103057;42832
103057;42841
103057;42842
103057;42859
103057;42862
103057;42864
103057;42868
103057;42871
103057;42875
103057;43679
103057;43687
103057;43689
103057;43692
103057;43693
103057;43695
103057;43710
103057;43721
103057;43722
103057;43723
103057;43727
103057;43744
103057;43748
103057;43749
103057;43760
103059;34500
103059;42800
103059;32519
103059;32526
103059;32545
103059;32563
103059;32566
103059;32574
103059;32590
103059;32603
103059;32605
103059;33558
103059;33567
103059;33583
103059;33597
103059;33614
103059;33624
103059;34468
103059;34474
103059;34478
103059;34479
103059;34482
103059;34483
103059;34489
103059;34493
103059;34506
103059;34523
103059;34525
103059;34532
103059;34539
103059;34540
103059;34544
103059;34547
103059;34557
103059;34567
103059;38098
103059;38099
103059;38123
103059;38129
103059;38132
103059;38142
103059;38146
103059;38164
103059;38174
103059;38177
103059;38178
103059;39054
103059;39058
103059;40130
103059;40960
103059;40962
103059;40965
103059;40978
103059;40981
103059;40984
103059;40993
103059;41004
103059;41012
103059;41024
103059;41033
103059;41038
103059;41864
103059;41881
103059;41884
103059;41885
103059;41897
103059;41905
103059;41936
103059;42796
103059;42822
103059;42843
103059;42844
103059;42846
103059;42847
103059;43671
103059;43677
103059;43682
103059;43686
103059;43688
103059;43696
103059;43701
103059;43711
103059;43732
103059;43744
103059;43750
103060;87587
103066;42000
103074;34484
103076;33604
103076;33607
103077;42178
103077;42181
103077;42193
103077;42195
103077;42878
103078;42183
103078;42185
103078;42186
103078;42190
103078;42193
103078;42878
103078;42884
103079;39031
103083;33928
103083;38369
103083;38370
103083;38447
103083;38449
103086;38163
103087;33000
103087;32991
103087;33001
103087;33005
103087;33008
103087;37460
103087;54099
103087;54103
103087;54109
103087;78517
103091;33009
103092;33008
103092;53743
103092;53746
103092;78518
103093;32992
103093;32999
103093;33010
103093;53742
103094;33009
103095;32992
103096;33010
103098;87590
103103;32998
103105;39520
103105;39522
103106;39516
103162;34145
103162;38612
103162;38615
99509;32692
99509;32697
99509;32702
99509;32727
99509;32728
99509;32730
99509;32731
99509;32740
99509;43822
99509;43826
99509;43833
99509;43837
99509;43862
99509;43869
99509;43878
99509;43884
99509;43888
99509;43890
99509;43902
99509;43907
99509;43927
99509;43931
99509;43950
99509;43967
99509;43968
99509;43973
99509;43975
99509;43990
99509;44007
99510;41397
99511;43082
99511;43086
99511;53736
99512;40653
99513;40375
99514;39520
99514;40424
99515;41173
99515;41175
99516;40653
99516;41368
99516;42282
